estimating workload which takes just one milisecond
end estimation
1	1	1
1	2	2
1	3	3
1	4	4
1	5	5
1	14	6
1	15	7
1	16	8
1	17	9
1	18	10
1	19	11
1	21	12
1	22	13
1	31	14
1	32	15
1	33	16
1	35	17
1	36	18
1	37	19
1	38	20
1	39	21
1	40	22
1	41	23
1	52	24
1	54	25
1	55	26
1	56	27
1	57	28
1	59	29
1	60	30
1	72	31
1	73	32
1	74	33
1	75	34
1	76	35
1	77	36
1	78	37
1	79	38
1	80	39
1	81	40
1	92	41
1	93	42
1	94	43
1	95	44
1	96	45
1	98	46
1	99	47
1	100	48
1	101	49
1	112	50
1	113	51
1	114	52
1	115	53
1	116	54
1	117	55
1	118	56
1	119	57
1	121	58
1	132	59
1	133	60
1	134	61
1	135	62
1	136	63
1	137	64
1	139	65
1	140	66
1	141	67
1	142	68
1	156	69
1	157	70
1	158	71
1	159	72
1	161	73
1	162	74
1	171	75
1	172	76
1	173	77
1	174	78
1	175	79
1	176	80
1	177	81
1	188	82
1	189	83
1	191	84
1	192	85
1	193	86
1	206	87
1	207	88
1	208	89
1	209	90
1	210	91
1	211	92
1	212	93
1	213	94
1	214	95
1	215	96
1	217	97
1	218	98
1	219	99
1	220	100
estimating workload which takes just one milisecond
end estimation
0	8	1
0	9	2
0	11	3
0	12	4
0	13	5
0	22	6
0	23	7
0	24	8
0	25	9
0	26	10
0	28	11
0	29	12
0	42	13
0	43	14
0	44	15
0	45	16
0	46	17
0	47	18
0	48	19
0	49	20
0	50	21
0	61	22
0	63	23
0	64	24
0	65	25
0	66	26
0	67	27
0	68	28
0	69	29
0	70	30
0	82	31
0	83	32
0	84	33
0	85	34
0	86	35
0	87	36
0	88	37
0	89	38
0	91	39
0	102	40
0	103	41
0	104	42
0	105	43
0	106	44
0	107	45
0	108	46
0	110	47
0	111	48
0	122	49
0	123	50
0	124	51
0	125	52
0	126	53
0	127	54
0	128	55
0	129	56
0	130	57
0	143	58
0	144	59
0	145	60
0	146	61
0	147	62
0	148	63
0	149	64
0	150	65
0	152	66
0	153	67
0	154	68
0	155	69
0	156	70
0	163	71
0	164	72
0	165	73
0	166	74
0	167	75
0	168	76
0	169	77
0	179	78
0	180	79
0	181	80
0	182	81
0	184	82
0	185	83
0	186	84
0	187	85
0	194	86
0	195	87
0	197	88
0	198	89
0	199	90
0	200	91
0	201	92
0	202	93
0	203	94
0	204	95
0	205	96
0	221	97
0	222	98
0	223	99
0	224	100
estimating workload which takes just one milisecond
end estimation
