estimating workload which takes just one milisecond
end estimation
1	1	1
1	2	2
1	3	3
1	4	4
1	5	5
1	17	6
1	18	7
1	19	8
1	20	9
1	21	10
1	22	11
1	23	12
1	24	13
1	26	14
1	37	15
1	38	16
1	39	17
1	40	18
1	41	19
1	42	20
1	43	21
1	44	22
1	45	23
1	46	24
1	48	25
1	49	26
1	50	27
1	51	28
1	52	29
1	53	30
1	54	31
1	55	32
1	56	33
1	58	34
1	59	35
1	60	36
1	61	37
1	62	38
1	63	39
1	64	40
1	65	41
1	66	42
1	68	43
1	69	44
1	70	45
1	71	46
1	72	47
1	73	48
1	74	49
1	75	50
1	76	51
1	77	52
1	79	53
1	80	54
1	81	55
1	82	56
1	83	57
1	84	58
1	85	59
1	86	60
1	87	61
1	88	62
1	90	63
1	91	64
1	92	65
1	93	66
1	94	67
1	95	68
1	96	69
1	97	70
1	98	71
1	99	72
1	101	73
1	102	74
1	103	75
1	104	76
1	105	77
1	106	78
1	107	79
1	108	80
1	110	81
1	111	82
1	112	83
1	113	84
1	114	85
1	115	86
1	116	87
1	117	88
1	118	89
1	119	90
1	121	91
1	122	92
1	123	93
1	124	94
1	125	95
1	126	96
1	127	97
1	128	98
1	129	99
1	131	100
estimating workload which takes just one milisecond
end estimation
0	7	1
0	9	2
0	10	3
0	11	4
0	12	5
0	13	6
0	14	7
0	15	8
0	27	9
0	28	10
0	29	11
0	30	12
0	31	13
0	32	14
0	33	15
0	34	16
0	35	17
0	36	18
0	42	19
0	43	20
0	44	21
0	45	22
0	46	23
0	47	24
0	48	25
0	49	26
0	51	27
0	52	28
0	53	29
0	54	30
0	55	31
0	56	32
0	57	33
0	58	34
0	60	35
0	61	36
0	62	37
0	63	38
0	64	39
0	65	40
0	66	41
0	67	42
0	68	43
0	70	44
0	71	45
0	72	46
0	73	47
0	74	48
0	75	49
0	76	50
0	77	51
0	78	52
0	80	53
0	81	54
0	82	55
0	83	56
0	84	57
0	85	58
0	86	59
0	87	60
0	89	61
0	90	62
0	91	63
0	92	64
0	93	65
0	94	66
0	95	67
0	96	68
0	97	69
0	99	70
0	100	71
0	101	72
0	102	73
0	103	74
0	104	75
0	105	76
0	106	77
0	108	78
0	109	79
0	110	80
0	111	81
0	112	82
0	113	83
0	114	84
0	115	85
0	116	86
0	117	87
0	118	88
0	120	89
0	121	90
0	122	91
0	123	92
0	124	93
0	125	94
0	126	95
0	128	96
0	129	97
0	130	98
0	131	99
0	132	100
estimating workload which takes just one milisecond
end estimation
